NORAD_ID	bol	mission_start_date	stop_ops_date	demise_date
000005133	4/8/1970	4/8/1970	11/15/2012	11/15/2012
000005135	4/15/1971	4/15/1971	7/9/1979	7/9/1979
000005137	2/25/1971	2/25/1971	5/26/2003	5/26/2003
000005140	4/15/1971	4/15/1971	7/15/1977	7/15/1977
000005142	4/17/1971	4/17/1971	1/10/1991	1/10/1991
000005145	2/25/1971	2/25/1971	7/29/1998	7/29/1998
000005147	9/30/1969	9/30/1969	8/9/1995	8/9/1995
000005152	4/8/1970	4/8/1970	3/13/1991	3/13/1991
000005157	2/25/1971	2/25/1971	7/31/2012	7/31/2012
000005184	4/8/1970	4/8/1970	4/14/2014	4/14/2014
000005190	4/8/1970	4/8/1970	11/10/1979	11/10/1979
000005191	2/25/1971	2/25/1971	1/28/1993	1/28/1993
000005193	2/25/1971	2/25/1971	3/8/1980	3/8/1980
000005195	9/30/1969	9/30/1969	6/15/1981	6/15/1981
000005196	2/25/1971	2/25/1971	10/22/1990	10/22/1990
000005200	2/25/1971	2/25/1971	2/13/1991	2/13/1991
000005202	10/23/1970	10/23/1970	8/23/1977	8/23/1977
000005219	4/8/1970	4/8/1970	10/28/1988	10/28/1988
000005226	4/8/1970	4/8/1970	9/23/2003	9/23/2003
000005241	2/25/1971	2/25/1971	7/12/1983	7/12/1983
000005242	10/23/1970	10/23/1970	11/17/1992	11/17/1992
000005243	2/25/1971	2/25/1971	12/15/1988	12/15/1988
000005244	2/25/1971	2/25/1971	3/7/1996	3/7/1996
000005253	5/29/1971	5/29/1971	1/15/1980	1/15/1980
000005254	5/29/1971	5/29/1971	11/28/1979	11/28/1979
000005266	4/8/1970	4/8/1970	10/21/2011	10/21/2011
000005273	2/25/1971	2/25/1971	4/24/1991	4/24/1991
000005274	2/25/1971	2/25/1971	8/19/1980	8/19/1980
000005275	9/30/1969	9/30/1969	10/21/1996	10/21/1996
000005276	10/23/1970	10/23/1970	6/16/1979	6/16/1979
000005281	6/4/1971	6/4/1971	5/11/2002	5/11/2002
000005285	6/8/1971	6/8/1971	1/31/1982	1/31/1982
000005316	12/2/1970	12/2/1970	11/7/1990	11/7/1990
000005317	7/8/1971	7/8/1971	12/15/1979	12/15/1979
000005323	2/25/1971	2/25/1971	4/13/1981	4/13/1981
000005324	2/25/1971	2/25/1971	11/19/1980	11/19/1980
000005325	2/25/1971	2/25/1971	2/25/1991	2/25/1991
000005327	7/16/1971	7/16/1971	8/27/1991	8/27/1991
000005328	7/16/1971	7/16/1971	10/13/2001	10/13/2001
000005329	7/16/1971	7/16/1971	8/31/1978	8/31/1978
000005336	2/25/1971	2/25/1971	2/12/1992	2/12/1992
000005338	10/23/1970	10/23/1970	6/16/1992	6/16/1992
000005339	9/30/1969	9/30/1969	6/14/1983	6/14/1983
000005345	10/15/1965	10/15/1965	6/25/1980	6/25/1980
000005348	4/8/1970	4/8/1970	3/5/1992	3/5/1992
000005350	4/8/1970	4/8/1970	2/26/2012	2/26/2012
000005357	10/16/1970	10/16/1970	4/2/2004	4/2/2004
000005363	8/13/1965	8/13/1965	11/9/1980	11/9/1980
000005367	7/28/1971	7/28/1971	7/19/1977	7/19/1977
000005368	7/28/1971	7/28/1971	8/14/1977	8/14/1977
000005375	10/15/1965	10/15/1965	11/16/1978	11/16/1978
000005376	10/15/1965	10/15/1965	12/7/1991	12/7/1991
000005386	4/8/1970	4/8/1970	12/5/2011	12/5/2011
000005391	4/8/1970	4/8/1970	2/16/1982	2/16/1982
000005393	4/8/1970	4/8/1970	4/24/2001	4/24/2001
000005399	8/7/1971	8/7/1971	2/19/1999	2/19/1999
000005400	8/7/1971	8/7/1971	9/15/1998	9/15/1998
000005401	8/7/1971	8/7/1971	4/14/1979	4/14/1979
000005405	8/7/1971	8/7/1971	7/20/1998	7/20/1998
000005406	8/7/1971	8/7/1971	11/2/1979	11/2/1979
000005407	8/12/1971	8/12/1971	8/22/1981	8/22/1981
000005410	8/7/1971	8/7/1971	9/1/1981	9/1/1981
000005415	2/25/1971	2/25/1971	7/9/1978	7/9/1978
000005417	11/1/1968	11/1/1968	1/31/2005	1/31/2005
000005419	2/16/1971	2/16/1971	7/26/1980	7/26/1980
000005421	4/8/1970	4/8/1970	8/29/1979	8/29/1979
000005424	4/8/1970	4/8/1970	3/19/1982	3/19/1982
000005429	9/30/1969	9/30/1969	6/16/1979	6/16/1979
000005432	11/1/1968	11/1/1968	6/3/1999	6/3/1999
000005433	10/23/1970	10/23/1970	1/1/1982	1/1/1982
000005434	2/25/1971	2/25/1971	3/19/1991	3/19/1991
000005440	8/16/1971	8/16/1971	9/16/2000	9/16/2000
000005445	4/8/1970	4/8/1970	10/23/1988	10/23/1988
000005459	9/30/1969	9/30/1969	9/24/1980	9/24/1980
000005460	11/1/1968	11/1/1968	10/29/1983	10/29/1983
000005461	9/7/1971	9/7/1971	1/4/1980	1/4/1980
000005462	9/7/1971	9/7/1971	3/13/1980	3/13/1980
000005466	9/10/1971	9/10/1971	3/29/1980	3/29/1980
000005467	9/10/1971	9/10/1971	1/6/1980	1/6/1980
000005471	10/15/1965	10/15/1965	8/31/1979	8/31/1979
000005492	9/29/1971	9/29/1971	9/19/1978	9/19/1978
000005501	4/8/1970	4/8/1970	12/26/1978	12/26/1978
000005504	4/8/1970	4/8/1970	6/23/1991	6/23/1991
000005505	4/8/1970	4/8/1970	3/20/1991	3/20/1991
000005506	4/8/1970	4/8/1970	3/28/1991	3/28/1991
000005508	4/8/1970	4/8/1970	11/23/1991	11/23/1991
000005510	4/8/1970	4/8/1970	3/18/1991	3/18/1991
000005517	11/1/1968	11/1/1968	2/15/1989	2/15/1989
000005520	9/30/1969	9/30/1969	10/11/2001	10/11/2001
000005521	9/30/1969	9/30/1969	7/27/1979	7/27/1979
000005526	2/25/1971	2/25/1971	1/23/1989	1/23/1989
000005532	2/25/1971	2/25/1971	10/16/1981	10/16/1981
000005534	2/25/1971	2/25/1971	12/28/1990	12/28/1990
000005568	10/15/1965	10/15/1965	1/24/1981	1/24/1981
000005571	10/15/1965	10/15/1965	4/6/1981	4/6/1981
000005576	10/21/1971	10/21/1971	7/23/1983	7/23/1983
000005582	10/28/1971	10/28/1971	12/16/1979	12/16/1979
000005591	2/25/1971	2/25/1971	12/13/2001	12/13/2001
000005592	11/1/1968	11/1/1968	7/22/1979	7/22/1979
000005598	11/15/1971	11/15/1971	1/10/1992	1/10/1992
000005600	4/8/1970	4/8/1970	4/16/1990	4/16/1990
000005601	4/8/1970	4/8/1970	11/12/1988	11/12/1988
000005622	4/8/1970	4/8/1970	8/6/1991	8/6/1991
000005628	11/30/1971	11/30/1971	3/5/1980	3/5/1980
000005629	11/30/1971	11/30/1971	5/4/1980	5/4/1980
000005633	9/30/1969	9/30/1969	12/9/1989	12/9/1989
000005634	9/30/1969	9/30/1969	4/13/1981	4/13/1981
000005636	9/30/1969	9/30/1969	4/16/1979	4/16/1979
000005637	9/30/1969	9/30/1969	5/18/1991	5/18/1991
000005643	12/2/1971	12/2/1971	2/21/1979	2/21/1979
000005644	12/2/1971	12/2/1971	4/29/1979	4/29/1979
000005675	12/11/1971	12/11/1971	12/12/1978	12/12/1978
000005676	12/11/1971	12/11/1971	8/9/1978	8/9/1978
000005693	4/8/1970	4/8/1970	3/29/1991	3/29/1991
000005695	4/8/1970	4/8/1970	12/13/1984	12/13/1984
000005697	4/8/1970	4/8/1970	4/1/1991	4/1/1991
000005699	4/8/1970	4/8/1970	12/15/1989	12/15/1989
000005700	4/8/1970	4/8/1970	6/16/1979	6/16/1979
000005701	4/8/1970	4/8/1970	1/27/1990	1/27/1990
000005712	12/19/1971	12/19/1971	4/13/1977	4/13/1977
000005713	12/19/1971	12/19/1971	9/22/1977	9/22/1977
000005714	10/20/1968	10/20/1968	4/6/2000	4/6/2000
000005717	10/20/1968	10/20/1968	5/14/1982	5/14/1982
000005724	4/7/1971	4/7/1971	4/14/2002	4/14/2002
000005734	10/15/1965	10/15/1965	7/3/1980	7/3/1980
000005743	3/5/1968	3/5/1968	10/25/1977	10/25/1977
000005744	10/15/1965	10/15/1965	11/21/1978	11/21/1978
000005751	9/30/1969	9/30/1969	1/2/1980	1/2/1980
000005753	9/30/1969	9/30/1969	10/6/1979	10/6/1979
000005754	9/30/1969	9/30/1969	7/3/1989	7/3/1989
000005757	9/30/1969	9/30/1969	12/20/1991	12/20/1991
000005760	2/25/1971	2/25/1971	2/12/1992	2/12/1992
000005761	2/25/1971	2/25/1971	11/15/1999	11/15/1999
000005762	2/25/1971	2/25/1971	10/5/1981	10/5/1981
000005772	1/20/1972	1/20/1972	4/17/1979	4/17/1979
000005784	6/29/1961	6/29/1961	3/27/2013	3/27/2013
000005788	11/1/1968	11/1/1968	9/5/1981	9/5/1981
000005790	11/1/1968	11/1/1968	8/18/1981	8/18/1981
000005795	10/23/1970	10/23/1970	1/17/2009	1/17/2009
000005809	6/29/1961	6/29/1961	1/3/1991	1/3/1991
000005810	11/1/1968	11/1/1968	10/5/2002	10/5/2002
000005811	10/15/1965	10/15/1965	7/18/1979	7/18/1979
000005813	3/15/1965	3/15/1965	2/13/1981	2/13/1981
000005815	1/31/1972	1/31/1972	9/27/1978	9/27/1978
000005830	11/1/1968	11/1/1968	2/21/1979	2/21/1979
000005843	4/8/1970	4/8/1970	2/23/1989	2/23/1989
000005852	3/1/1972	3/1/1972	10/25/1991	10/25/1991
000005853	3/1/1972	3/1/1972	1/18/1996	1/18/1996
000005857	10/15/1965	10/15/1965	8/3/1979	8/3/1979
000005859	9/30/1969	9/30/1969	5/10/1982	5/10/1982
000005868	9/30/1969	9/30/1969	10/23/1979	10/23/1979
000005869	9/30/1969	9/30/1969	2/22/1982	2/22/1982
000005873	11/1/1968	11/1/1968	6/16/1979	6/16/1979
000005875	11/1/1968	11/1/1968	5/9/1981	5/9/1981
000005879	3/12/1972	3/12/1972	1/9/1980	1/9/1980
000005894	3/22/1972	3/22/1972	4/13/1980	4/13/1980
000005895	3/22/1972	3/22/1972	5/12/1980	5/12/1980
000005898	10/23/1970	10/23/1970	11/5/1981	11/5/1981
000005899	9/30/1969	9/30/1969	12/20/1991	12/20/1991
000005919	3/31/1972	3/31/1972	5/5/1981	5/5/1981
000005923	3/31/1972	3/31/1972	2/20/1983	2/20/1983
000005955	10/15/1965	10/15/1965	2/22/1978	2/22/1978
000005956	6/4/1971	6/4/1971	12/8/1977	12/8/1977
000005959	2/17/1966	2/17/1966	11/21/1978	11/21/1978
000005962	12/27/1971	12/27/1971	2/19/1978	2/19/1978
000005964	9/30/1969	9/30/1969	8/13/1981	8/13/1981
000005978	12/19/1968	12/19/1968	1/26/2005	1/26/2005
000005984	10/20/1968	10/20/1968	6/26/2002	6/26/2002
000006031	5/19/1972	5/19/1972	3/22/1977	3/22/1977
000006034	5/19/1972	5/19/1972	6/1/1977	6/1/1977
000006043	2/25/1971	2/25/1971	7/31/1979	7/31/1979
000006044	9/30/1969	9/30/1969	12/3/1981	12/3/1981
000006045	10/20/1968	10/20/1968	3/6/1981	3/6/1981
000006096	7/7/1972	7/7/1972	5/6/1978	5/6/1978
000006097	7/10/1972	7/10/1972	3/29/1980	3/29/1980
000006098	7/10/1972	7/10/1972	4/27/1980	4/27/1980
000006140	4/8/1970	4/8/1970	3/20/1979	3/20/1979
000006145	8/13/1972	8/13/1972	3/5/1979	3/5/1979
000006146	8/13/1972	8/13/1972	5/25/1978	5/25/1978
000006152	8/19/1972	8/19/1972	5/19/1980	5/19/1980
000006177	10/23/1970	10/23/1970	1/4/1981	1/4/1981
000006178	9/30/1969	9/30/1969	12/16/1979	12/16/1979
000006184	4/8/1970	4/8/1970	11/6/1990	11/6/1990
000006190	12/27/1971	12/27/1971	10/25/1977	10/25/1977
000006208	9/30/1972	9/30/1972	1/12/1978	1/12/1978
000006221	10/2/1972	10/2/1972	2/7/2002	2/7/2002
000006224	10/2/1972	10/2/1972	12/10/1980	12/10/1980
000006231	10/14/1972	10/14/1972	11/1/1977	11/1/1977
000006250	9/2/1972	9/2/1972	3/31/2005	3/31/2005
000006253	10/15/1965	10/15/1965	4/15/1982	4/15/1982
000006272	11/3/1972	11/3/1972	7/20/1980	7/20/1980
000006273	11/3/1972	11/3/1972	7/19/1980	7/19/1980
000006290	8/13/1965	8/13/1965	6/2/1981	6/2/1981
000006328	12/28/1972	12/28/1972	10/9/1983	10/9/1983
000006329	12/28/1972	12/28/1972	6/23/1988	6/23/1988
000006332	8/19/1972	8/19/1972	4/28/1981	4/28/1981
000006343	1/20/1973	1/20/1973	6/15/1980	6/15/1980
000006344	1/20/1973	1/20/1973	5/18/1980	5/18/1980
000006356	2/3/1973	2/3/1973	10/23/1977	10/23/1977
000006368	2/3/1973	2/3/1973	8/4/1978	8/4/1978
000006373	2/28/1973	2/28/1973	6/29/1980	6/29/1980
000006374	2/28/1973	2/28/1973	9/17/1980	9/17/1980
000006418	4/5/1973	4/5/1973	1/6/1979	1/6/1979
000006439	4/5/1973	4/5/1973	12/5/1979	12/5/1979
000006718	4/14/1967	4/14/1967	3/6/1980	3/6/1980
000006722	7/11/1973	7/11/1973	8/5/1978	8/5/1978
000006741	7/11/1973	7/11/1973	9/19/1978	9/19/1978
000006800	11/15/1972	11/15/1972	5/1/1979	5/1/1979
000006802	8/28/1973	8/28/1973	9/5/1980	9/5/1980
000006805	8/30/1973	8/30/1973	12/5/1979	12/5/1979
000006815	8/30/1973	8/30/1973	12/5/1979	12/5/1979
000006877	10/19/1973	10/19/1973	7/8/1983	7/8/1983
000006895	10/26/1973	10/26/1973	11/29/1996	11/29/1996
000006907	10/29/1973	10/29/1973	1/19/1992	1/19/1992
000006911	10/30/1973	10/30/1973	7/1/1977	7/1/1977
000006912	10/30/1973	10/30/1973	10/8/1977	10/8/1977
000006931	11/10/1973	11/10/1973	12/26/1978	12/26/1978
000006932	11/14/1973	11/14/1973	6/5/1979	6/5/1979
000006939	11/2/1973	11/2/1973	6/29/2015	6/29/2015
000006940	11/14/1973	11/14/1973	8/20/1979	8/20/1979
000006950	11/27/1973	11/27/1973	9/15/1980	9/15/1980
000006967	12/4/1973	12/4/1973	10/11/2005	10/11/2005
000006977	12/16/1973	12/16/1973	12/12/1978	12/12/1978
000007000	12/25/1973	12/25/1973	11/24/1984	11/24/1984
000007047	11/6/1973	11/6/1973	11/15/1996	11/15/1996
000007062	11/6/1973	11/6/1973	9/10/1982	9/10/1982
000007067	11/6/1973	11/6/1973	9/26/1982	9/26/1982
000007070	11/6/1973	11/6/1973	11/4/1981	11/4/1981
000007077	11/6/1973	11/6/1973	4/2/1987	4/2/1987
000007078	11/6/1973	11/6/1973	12/10/2004	12/10/2004
000007089	11/6/1973	11/6/1973	3/6/1997	3/6/1997
000007090	11/6/1973	11/6/1973	1/27/1982	1/27/1982
000007110	2/6/1974	2/6/1974	12/7/1980	12/7/1980
000007122	2/16/1974	2/16/1974	1/22/1983	1/22/1983
000007123	2/16/1974	2/16/1974	1/21/1983	1/21/1983
000007159	11/6/1973	11/6/1973	5/13/1981	5/13/1981
000007197	11/6/1973	11/6/1973	6/9/1980	6/9/1980
000007204	11/6/1973	11/6/1973	12/13/1977	12/13/1977
000007208	11/6/1973	11/6/1973	12/22/1978	12/22/1978
000007214	3/9/1974	3/9/1974	5/4/1983	5/4/1983
000007215	3/9/1974	3/9/1974	4/5/1984	4/5/1984
000007258	12/19/1962	12/19/1962	7/19/1977	7/19/1977
000007259	9/28/1963	9/28/1963	11/6/1982	11/6/1982
000007264	4/20/1974	4/20/1974	12/21/1983	12/21/1983
000007299	5/17/1974	5/17/1974	9/6/1979	9/6/1979
000007302	5/17/1974	5/17/1974	1/7/1980	1/7/1980
000007306	5/21/1974	5/21/1974	11/19/1980	11/19/1980
000007307	5/21/1974	5/21/1974	10/5/1980	10/5/1980
000007326	6/3/1974	6/3/1974	10/11/1977	10/11/1977
000007339	6/21/1974	6/21/1974	8/27/1980	8/27/1980
000007340	6/21/1974	6/21/1974	10/16/1980	10/16/1980
000007352	6/29/1974	6/29/1974	7/6/1990	7/6/1990
000007354	6/29/1974	6/29/1974	2/21/1990	2/21/1990
000007372	12/25/1973	12/25/1973	5/24/1985	5/24/1985
000007399	7/29/1974	7/29/1974	1/26/1979	1/26/1979
000007417	8/16/1974	8/16/1974	6/1/1991	6/1/1991
000007418	8/16/1974	8/16/1974	4/13/1999	4/13/1999
000007427	8/30/1974	8/30/1974	6/14/1977	6/14/1977
000007467	10/10/1974	10/10/1974	12/23/1978	12/23/1978
000007468	10/10/1974	10/10/1974	4/25/1982	4/25/1982
000007469	10/11/1974	10/11/1974	2/5/1978	2/5/1978
000007487	11/6/1973	11/6/1973	6/13/2001	6/13/2001
000007498	10/29/1974	10/29/1974	1/23/1980	1/23/1980
000007515	5/21/1974	5/21/1974	7/10/1981	7/10/1981
000007516	5/21/1974	5/21/1974	4/22/1981	4/22/1981
000007540	11/21/1974	11/21/1974	5/15/1986	5/15/1986
000007546	11/21/1974	11/21/1974	4/21/1986	4/21/1986
000007558	8/18/1966	8/18/1966	9/2/1981	9/2/1981
000007576	12/18/1974	12/18/1974	12/9/1980	12/9/1980
000007577	12/18/1974	12/18/1974	11/8/1980	11/8/1980
000007579	12/19/1974	12/19/1974	4/19/1978	4/19/1978
000007580	12/19/1974	12/19/1974	4/24/1977	4/24/1977
000007582	12/18/1974	12/18/1974	3/6/1977	3/6/1977
000007587	12/24/1974	12/24/1974	10/16/1977	10/16/1977
000007636	12/18/1974	12/18/1974	9/23/1981	9/23/1981
000007638	2/5/1975	2/5/1975	8/27/1980	8/27/1980
000007645	2/5/1975	2/5/1975	4/17/1977	4/17/1977
000007670	4/14/1967	4/14/1967	5/2/1981	5/2/1981
000007671	2/24/1975	2/24/1975	6/29/1980	6/29/1980
000007674	2/24/1975	2/24/1975	5/17/1980	5/17/1980
000007695	12/18/1974	12/18/1974	9/29/1977	9/29/1977
000007710	3/27/1975	3/27/1975	9/2/1980	9/2/1980
000007713	3/27/1975	3/27/1975	4/21/1980	4/21/1980
000007722	12/18/1974	12/18/1974	10/20/1979	10/20/1979
000007723	12/18/1974	12/18/1974	4/14/1980	4/14/1980
000007738	4/14/1975	4/14/1975	11/29/1988	11/29/1988
000007750	12/24/1974	12/24/1974	2/27/1977	2/27/1977
000007752	4/19/1975	4/19/1975	2/11/1992	2/11/1992
000007753	4/19/1975	4/19/1975	11/6/1988	11/6/1988
000007757	12/24/1974	12/24/1974	10/18/1978	10/18/1978
000007765	12/24/1974	12/24/1974	9/23/1977	9/23/1977
000007777	2/5/1975	2/5/1975	4/29/1977	4/29/1977
000007789	5/7/1975	5/7/1975	9/9/1979	9/9/1979
000007802	5/17/1975	5/17/1975	2/18/1979	2/18/1979
000007833	7/23/1972	7/23/1972	6/29/1981	6/29/1981
000007835	7/23/1972	7/23/1972	2/23/1977	2/23/1977
000007837	7/23/1972	7/23/1972	9/25/1981	9/25/1981
000007842	7/23/1972	7/23/1972	1/18/2000	1/18/2000
000007844	7/23/1972	7/23/1972	3/27/1982	3/27/1982
000007847	7/23/1972	7/23/1972	1/5/2000	1/5/2000
000007852	7/23/1972	7/23/1972	6/7/2002	6/7/2002
000007853	7/23/1972	7/23/1972	11/30/1999	11/30/1999
000007855	7/23/1972	7/23/1972	2/14/2002	2/14/2002
000007856	7/23/1972	7/23/1972	5/9/1979	5/9/1979
000007857	7/23/1972	7/23/1972	12/14/2004	12/14/2004
000007858	7/23/1972	7/23/1972	12/28/1981	12/28/1981
000007859	7/23/1972	7/23/1972	4/9/1980	4/9/1980
000007860	7/23/1972	7/23/1972	7/18/1979	7/18/1979
000007861	7/23/1972	7/23/1972	7/30/1979	7/30/1979
000007862	7/23/1972	7/23/1972	7/11/1980	7/11/1980
000007864	7/23/1972	7/23/1972	8/14/1981	8/14/1981
000007867	7/23/1972	7/23/1972	10/31/2001	10/31/2001
000007868	7/23/1972	7/23/1972	8/31/1991	8/31/1991
000007870	7/23/1972	7/23/1972	9/5/1999	9/5/1999
000007872	7/23/1972	7/23/1972	3/2/1982	3/2/1982
000007874	7/23/1972	7/23/1972	7/14/2000	7/14/2000
000007882	7/23/1972	7/23/1972	11/13/1980	11/13/1980
000007883	7/23/1972	7/23/1972	11/4/1981	11/4/1981
000007886	7/23/1972	7/23/1972	5/3/1980	5/3/1980
000007887	7/23/1972	7/23/1972	3/17/1980	3/17/1980
000007891	7/23/1972	7/23/1972	9/25/1981	9/25/1981
000007894	7/23/1972	7/23/1972	4/25/1980	4/25/1980
000007895	7/23/1972	7/23/1972	10/24/1979	10/24/1979
000007896	7/23/1972	7/23/1972	11/27/1979	11/27/1979
000007897	7/23/1972	7/23/1972	4/12/1980	4/12/1980
000007898	7/23/1972	7/23/1972	7/9/1981	7/9/1981
000007899	7/23/1972	7/23/1972	7/23/1981	7/23/1981
000007908	7/23/1972	7/23/1972	6/16/1979	6/16/1979
000007909	7/23/1972	7/23/1972	12/6/1979	12/6/1979
000007910	6/5/1975	6/5/1975	7/10/1988	7/10/1988
000007914	7/23/1972	7/23/1972	6/28/1981	6/28/1981
000007928	7/23/1972	7/23/1972	5/9/1980	5/9/1980
000007929	7/23/1972	7/23/1972	7/16/1980	7/16/1980
000007930	7/23/1972	7/23/1972	10/18/2015	10/18/2015
000007932	7/23/1972	7/23/1972	5/22/1982	5/22/1982
000007941	7/23/1972	7/23/1972	2/24/2003	2/24/2003
000007944	7/23/1972	7/23/1972	11/6/1999	11/6/1999
000007960	7/23/1972	7/23/1972	12/19/1999	12/19/1999
000007961	7/23/1972	7/23/1972	1/12/1980	1/12/1980
000007966	7/23/1972	7/23/1972	12/5/1981	12/5/1981
000007967	7/23/1972	7/23/1972	10/12/2000	10/12/2000
000007968	6/20/1975	6/20/1975	10/11/1991	10/11/1991
000007969	6/20/1975	6/20/1975	1/22/2000	1/22/2000
000007970	6/21/1975	6/21/1975	7/9/1986	7/9/1986
000007971	6/21/1975	6/21/1975	4/9/1981	4/9/1981
000007973	7/23/1972	7/23/1972	11/14/1978	11/14/1978
000007975	7/23/1972	7/23/1972	3/31/1980	3/31/1980
000007976	7/23/1972	7/23/1972	12/9/1994	12/9/1994
000007977	7/23/1972	7/23/1972	1/14/1979	1/14/1979
000007978	7/23/1972	7/23/1972	3/9/1980	3/9/1980
000007980	7/23/1972	7/23/1972	2/18/1979	2/18/1979
000007999	12/24/1974	12/24/1974	12/6/1978	12/6/1978
000008001	7/23/1972	7/23/1972	7/16/1978	7/16/1978
000008002	7/23/1972	7/23/1972	8/27/1980	8/27/1980
000008003	7/23/1972	7/23/1972	1/26/1979	1/26/1979
000008009	7/4/1975	7/4/1975	9/26/1980	9/26/1980
000008035	5/17/1975	5/17/1975	1/29/1978	1/29/1978
000008036	7/17/1975	7/17/1975	9/29/1977	9/29/1977
000008044	7/24/1975	7/24/1975	11/5/1979	11/5/1979
000008047	12/24/1974	12/24/1974	2/26/1978	2/26/1978
000008049	12/24/1974	12/24/1974	6/10/1978	6/10/1978
000008057	12/24/1974	12/24/1974	11/21/1978	11/21/1978
000008058	4/19/1975	4/19/1975	3/12/1978	3/12/1978
000008074	6/24/1966	6/24/1966	10/8/1996	10/8/1996
000008075	6/24/1966	6/24/1966	2/19/1977	2/19/1977
000008076	6/24/1966	6/24/1966	9/4/1984	9/4/1984
000008077	6/24/1966	6/24/1966	4/1/1977	4/1/1977
000008078	6/24/1966	6/24/1966	2/19/1977	2/19/1977
000008079	6/24/1966	6/24/1966	1/12/1986	1/12/1986
000008081	6/24/1966	6/24/1966	5/22/1977	5/22/1977
000008082	7/23/1972	7/23/1972	1/11/1980	1/11/1980
000008085	7/23/1972	7/23/1972	12/23/1978	12/23/1978
000008086	7/23/1972	7/23/1972	4/12/1980	4/12/1980
000008087	7/23/1972	7/23/1972	5/5/1977	5/5/1977
000008088	7/23/1972	7/23/1972	5/25/1980	5/25/1980
000008089	7/23/1972	7/23/1972	11/25/1981	11/25/1981
000008090	7/23/1972	7/23/1972	4/30/1982	4/30/1982
000008091	7/23/1972	7/23/1972	2/7/1979	2/7/1979
000008092	7/23/1972	7/23/1972	6/25/2000	6/25/2000
000008093	7/23/1972	7/23/1972	7/18/1978	7/18/1978
000008094	7/23/1972	7/23/1972	4/30/1980	4/30/1980
000008102	12/24/1974	12/24/1974	3/12/1978	3/12/1978
000008107	7/4/1975	7/4/1975	8/27/1981	8/27/1981
000008112	12/24/1974	12/24/1974	3/4/1978	3/4/1978
000008113	12/24/1974	12/24/1974	7/15/1978	7/15/1978
000008116	12/24/1974	12/24/1974	9/23/1977	9/23/1977
000008120	12/24/1974	12/24/1974	4/10/1978	4/10/1978
000008121	12/24/1974	12/24/1974	12/28/1977	12/28/1977
000008122	12/24/1974	12/24/1974	6/28/1978	6/28/1978
000008124	7/23/1972	7/23/1972	11/9/1978	11/9/1978
000008127	8/22/1975	8/22/1975	11/5/1992	11/5/1992
000008128	8/22/1975	8/22/1975	9/6/2001	9/6/2001
000008155	11/15/1974	11/15/1974	4/25/2002	4/25/2002
000008171	11/15/1974	11/15/1974	5/8/1982	5/8/1982
000008187	9/2/1975	9/2/1975	11/19/1985	11/19/1985
000008298	11/15/1974	11/15/1974	6/15/2001	6/15/2001
000008309	11/15/1974	11/15/1974	1/17/2002	1/17/2002
000008313	7/23/1972	7/23/1972	3/25/1982	3/25/1982
000008316	7/23/1972	7/23/1972	5/12/1981	5/12/1981
000008317	7/23/1972	7/23/1972	3/8/1981	3/8/1981
000008320	7/23/1972	7/23/1972	4/15/1982	4/15/1982
000008321	7/23/1972	7/23/1972	4/14/1979	4/14/1979
000008332	9/27/1975	9/27/1975	9/30/1982	9/30/1982
000008336	9/27/1975	9/27/1975	10/17/1978	10/17/1978
000008337	9/27/1975	9/27/1975	5/16/1978	5/16/1978
000008340	9/27/1975	9/27/1975	10/27/1978	10/27/1978
000008341	9/27/1975	9/27/1975	1/1/1980	1/1/1980
000008342	9/27/1975	9/27/1975	11/20/1979	11/20/1979
000008346	9/30/1975	9/30/1975	6/18/2004	6/18/2004
000008361	10/12/1975	10/12/1975	5/26/1991	5/26/1991
000008364	10/12/1975	10/12/1975	3/28/1978	3/28/1978
000008368	10/16/1975	10/16/1975	4/30/1976	4/30/1976
000008375	7/23/1972	7/23/1972	5/27/1981	5/27/1981
000008376	7/23/1972	7/23/1972	1/12/1989	1/12/1989
000008378	7/23/1972	7/23/1972	4/11/1978	4/11/1978
000008379	7/23/1972	7/23/1972	3/9/1981	3/9/1981
000008380	7/23/1972	7/23/1972	3/30/1979	3/30/1979
000008382	7/23/1972	7/23/1972	10/13/1980	10/13/1980
000008383	7/23/1972	7/23/1972	10/9/1979	10/9/1979
000008385	7/23/1972	7/23/1972	11/13/1978	11/13/1978
000008387	7/23/1972	7/23/1972	6/16/1979	6/16/1979
000008388	7/23/1972	7/23/1972	6/25/1981	6/25/1981
000008389	7/23/1972	7/23/1972	12/19/1980	12/19/1980
000008390	7/23/1972	7/23/1972	3/7/1991	3/7/1991
000008391	7/23/1972	7/23/1972	3/30/1980	3/30/1980
000008392	7/23/1972	7/23/1972	11/4/1982	11/4/1982
000008393	7/23/1972	7/23/1972	3/16/1977	3/16/1977
000008402	11/15/1974	11/15/1974	11/5/2005	11/5/2005
000008408	7/23/1972	7/23/1972	4/14/1979	4/14/1979
000008409	10/12/1975	10/12/1975	11/12/1978	11/12/1978
000008414	10/8/1975	10/8/1975	3/1/1978	3/1/1978
000008415	10/8/1975	10/8/1975	10/17/1978	10/17/1978
000008432	7/23/1972	7/23/1972	2/9/2001	2/9/2001
000008440	11/20/1975	11/20/1975	6/10/1981	6/10/1981
000008444	11/21/1975	11/21/1975	11/26/1980	11/26/1980
000008445	11/21/1975	11/21/1975	12/20/1980	12/20/1980
